time,roll_deg,pitch_deg,yaw_deg
2.748,-21.5268040750359,16.8039197307245,132.905790076033
2.749,-21.810621678952,16.9931541481617,132.553244710558
2.75,-22.0898042120724,17.1811152978397,132.207552348724
2.751,-22.3662342719864,17.3672304689846,131.833780564148
2.752,-22.6399002615392,17.5514103235006,131.466045481838
2.753,-22.9107907030268,17.7335553016087,131.104417473308
2.754,-23.1788942575347,17.9135540955004,130.748977263429
2.755,-23.4441997448945,18.0912818351284,130.399817997113
2.756,-23.7066961642329,18.2665979205723,130.057047677807
2.757,-23.9663727150865,18.4393434180232,129.720792064224
2.758,-24.2232188190459,18.6093379138465,129.391198135041
2.759,-24.4772241418944,18.7763756917434,129.068438261432
2.76,-24.7283786161963,18.9402210595476,128.752715266609
2.761,-24.9723251060816,19.1047813259006,128.461958065891
2.762,-25.2080814157082,19.2701056477143,128.175900288945
2.763,-25.434444051361,19.4362283892071,127.894815800479
2.764,-25.6499313467126,19.6031573780647,127.619088376348
2.765,-25.8527163568294,19.7708552513912,127.34925126068
2.766,-26.0405558443224,19.9392101223563,127.086038547309
2.767,-26.2107341533499,20.1079902411527,126.830447599645
2.768,-26.3600644344721,20.2767760752357,126.583805414156
2.769,-26.4850238494861,20.444864045838,126.347820542042
2.77,-26.5821209382869,20.6111422623288,126.124591051888
2.771,-26.6612383599779,20.7764463740469,125.91748936943
2.772,-26.7181545963227,20.9399676810621,125.720601142294
2.773,-26.7478216136169,21.1002125271654,125.537127150526
2.774,-26.7448624222019,21.2544224171823,125.371786433857
2.775,-26.7047827580332,21.3975119099211,125.231645029733
2.776,-26.6256249675343,21.5201357534815,125.127843813208
2.777,-26.508913512897,21.6054252998145,125.079166377913
2.778,-26.3589857811633,21.6269882695466,125.114759078994
2.779,-26.1813564889795,21.5643644328742,125.257045795908
2.78,-25.9813614908664,21.4298042754074,125.491108919706
2.781,-25.762882043366,21.2423424363125,125.813190194564
2.782,-25.5184345468102,21.008759916022,126.200133609259
2.783,-25.2371584264677,20.7415166316614,126.643045339658
2.784,-24.9056243654341,20.45335053764,127.134805679293
2.785,-24.5138560409216,20.1549743912241,127.670331484907
2.786,-24.0638170060903,19.8540891043825,128.243374104388
2.787,-23.5676454339699,19.5550534856116,128.84650696895
2.788,-23.0386593978109,19.2597370981351,129.473638235307
2.789,-22.4869656408922,18.96868950914,130.120826205471
2.79,-21.9194189975739,18.6818884197783,130.785743919036
2.791,-21.3354074125853,18.3885502968792,131.449491093402
2.792,-20.7322285652663,18.0900733316435,132.145730716087
2.793,-20.1072121073117,17.787758900241,132.87627595215
2.794,-20.5946727837829,17.4828113522513,132.876658569667
2.795,-21.0530280221534,17.1763419171532,132.897004755867
2.796,-21.4820791212837,16.8693288038277,132.935308696599
2.797,-21.8829038720693,16.5625949787097,132.989155211812
2.798,-22.2576042371099,16.2567932718837,133.055902963247
2.799,-22.6088704229514,15.9524108404356,133.13293315597
2.8,-22.9395575345693,15.6497898487385,133.217852927501
2.801,-23.2240167994739,15.3468577228807,133.34182962719
2.802,-23.4563066764849,15.0457912184561,133.491256069381
2.803,-23.6378471904655,14.7493482691531,133.662411973587
2.804,-23.7764614038104,14.4603768885676,133.848106162083
2.805,-23.8817516506016,14.1814793132609,134.040633609376
2.806,-23.9619708276084,13.9149614908154,134.233533484089
2.807,-24.0233051945007,13.6628925436213,134.421864426759
2.808,-24.0701942072334,13.4271383129288,134.601934406775
2.809,-24.1058139061695,13.2093327521742,134.771010458809
2.81,-24.1324668888031,13.0107969206229,134.927135964412
2.811,-24.1255890175683,12.8854496109358,135.038582783726
2.812,-24.1070918525414,12.7990451919958,135.123879172949
2.813,-24.0829011661387,12.7345609539089,135.19406140076
2.814,-24.055436667733,12.6837342859037,135.254713730089
2.815,-24.0259189982384,12.6421361290479,135.308859947595
2.816,-23.9950489607373,12.6071616053702,135.358281965214
2.817,-23.9632657427775,12.5771617571947,135.404106932165
2.818,-23.9308625706902,12.5510310215838,135.447089223655
2.819,-23.8980448240481,12.527993703357,135.487757001759
2.82,-23.864961845358,12.5074852742941,135.52649378945
2.821,-23.831938667403,12.49000805687,135.584319610096
2.822,-23.7989668054841,12.4759165079588,135.639373235823
2.823,-23.7660360892829,12.4656326472712,135.691317783277
2.824,-23.7331341693924,12.459663385841,135.739747197263
2.825,-23.7002458291328,12.458623388929,135.784167331795
2.826,-23.6673520015988,12.4632655105244,135.823970677326
2.827,-23.6344283263035,12.4745215973284,135.858402349534
2.828,-23.6014429600095,12.4935573929886,135.886514139804
2.829,-23.5683531261794,12.5218461777716,135.907102619971
2.83,-23.5350994176013,12.5612659204986,135.918627124641
2.831,-23.5025917226378,12.6250743479292,135.864311644776
2.832,-23.4710399582413,12.7162549443203,135.786245649399
2.833,-23.4407937521593,12.8368936518518,135.682059810461
2.834,-23.412500303385,12.9876002030777,135.550315860749
2.835,-23.3875716375238,13.1672924575733,135.390438375569
2.836,-23.3701526243621,13.3734770102315,135.201331966165
2.837,-23.3862841310455,13.6026828931683,134.969347142393
2.838,-23.857226579046,13.8335712179987,134.458651978425
2.839,-23.2314266601467,14.0464532023659,134.625384631602
2.84,-22.6157235497327,14.2437467659535,134.807109528473
2.841,-23.0834600954758,14.460890779732,134.368286669204
2.842,-23.33573026012,14.6864884269592,134.058774961439
2.843,-23.4352692440562,14.9003394555413,133.85291653358
2.844,-23.4962125846512,15.0997417929997,133.682850266552
2.845,-23.5415971427657,15.2860231065397,133.53347606303
2.846,-23.5787244911107,15.4607622235998,133.399064539495
2.847,-23.6107710841295,15.6253966957377,133.276497854584
2.848,-23.6393947463465,15.7811693207674,133.163732718279
2.849,-23.6655678877729,15.9291377976941,133.059289923882
2.85,-23.689909094664,16.070198517859,132.962035904225
2.851,-23.7145919042453,16.2020728973555,132.797674973069
2.852,-23.739597875385,16.3246129320204,132.641363049821
2.853,-23.7649119101579,16.4377099217939,132.493360371044
2.854,-23.7905214855637,16.5412982946988,132.353875898737
2.855,-23.8164160915206,16.6353583037025,132.22306354567
2.856,-23.8425868118462,16.7199173948448,132.101019809221
2.857,-23.8690260065777,16.7950501374435,131.987783007254
2.858,-23.8957270675688,16.8608767148256,131.883334179108
2.859,-23.9226842280382,16.9175600821585,131.787599582596
2.86,-23.9498924125009,16.9653019917199,131.700454600171
2.861,-23.9816077317887,17.0152000920709,131.650329670629
2.862,-24.0189179040937,17.0676446942697,131.594421664212
2.863,-24.0633233134115,17.1231210906103,131.53141453638
2.864,-24.1169611203195,17.1822275271966,131.45953640176
2.865,-24.1829883033517,17.245675406076,131.376358888172
2.866,-24.2662517752921,17.3142169083132,131.278524775718
2.867,-24.374438503598,17.3883276020539,131.161489928884
2.868,-24.519722772538,17.4671528318327,131.019805556315
2.869,-24.7192188444531,17.5457702800372,130.849869107409
2.87,-24.9878231917642,17.6115868933378,130.657656664896
2.871,-25.3249159872588,17.6575413957969,130.420833468753
2.872,-25.7120623777015,17.6777700252596,130.18806417712
2.873,-26.1319875487595,17.6752724584849,129.966066365475
2.874,-26.5732676851734,17.6553828312784,129.755645952287
2.875,-27.0288536212164,17.6226501648924,129.555888606023
2.876,-27.4943173421662,17.580381531428,129.365667771229
2.877,-27.9667655809259,17.5309006171995,129.184006285851
2.878,-28.4442291182631,17.4758501363227,129.010113946539
2.879,-28.9253174570313,17.4164137605242,128.843354916623
2.88,-28.2729856684632,17.353637233844,129.165988760931
2.881,-27.6209405510542,17.288128933411,129.510003824108
2.882,-26.9692107880462,17.2199651772553,129.870261860232
2.883,-27.4538380191372,17.1490443164704,129.69841448127
2.884,-27.9352389719876,17.0756387566462,129.535051495205
2.885,-28.4134506893806,16.9998183535426,129.379784578452
2.886,-28.8885093788682,16.9216520005842,129.232241859474
2.887,-29.3604504339846,16.8412075312662,129.092067374507
2.888,-29.829308455226,16.7585516353173,128.95892051905
2.889,-30.2951172707598,16.6737497876767,128.832475498591
2.89,-30.7579099568303,16.5868661893278,128.712420781576
2.891,-31.220934613891,16.5008564080914,128.62379406973
2.892,-31.6841240214581,16.415701147106,128.537500860716
2.893,-32.1474139096695,16.3313815002314,128.453528818763
2.894,-32.6107428319661,16.2478789645737,128.37186348683
2.895,-33.0740520415181,16.1651754493175,128.292488501884
2.896,-32.4013633440381,16.0834270455984,128.619660963806
2.897,-31.7321434995729,16.0024412264789,128.956772031823
2.898,-31.0663300687552,15.9222038527112,129.303930385225
2.899,-30.4038628749845,15.8427011895936,129.661246685343
2.9,-29.7446839028828,15.7639199032961,130.028833250133
2.901,-29.0852710693076,15.6801234797441,130.421059989454
2.902,-28.4253270833212,15.5906945424542,130.831279409157
2.903,-28.900363867911,15.4947542603081,130.718245261692
2.904,-29.3704802095378,15.39162561851,130.617496253682
2.905,-29.8351468633286,15.280346801369,130.529583131426
2.906,-30.2936946148246,15.1598151635038,130.45518854582
2.907,-30.7452632493506,15.028783513924,130.395139394335
2.908,-31.1887264221326,14.8858737372504,130.350413288803
2.909,-31.6225786868426,14.7296221999178,130.322133993596
2.91,-32.0447624705949,14.5585776222722,130.311550367869
2.911,-32.4654513879266,14.3823406874926,130.283587080327
2.912,-32.8846332689832,14.2004708997322,130.26143427077
2.913,-33.3022919828952,14.0124897168698,130.245198938104
2.914,-33.7184061190777,13.8178797091497,130.235002935058
2.915,-34.1329470645074,13.61608499193,130.230980951175
2.916,-34.5458761116572,13.406513495605,130.233277494439
2.917,-34.9571399452014,13.1885417477527,130.242042743675
2.918,-35.366663279834,12.9615229154267,130.257427343733
2.919,-35.7743361810074,12.7247988412686,130.279576700406
2.92,-36.179990686578,12.4777166460623,130.308626460101
2.921,-36.6000442712921,12.2369720723662,130.31842893126
2.922,-37.0357056528992,12.0046190175827,130.316872467902
2.923,-36.3520974938132,11.783690599625,130.689163341544
2.924,-35.6894519196652,11.5782506551488,131.054148726951
2.925,-35.0481260469087,11.3941632627834,131.406758096276
2.926,-34.4280478294837,11.2393327365006,131.740634862214
2.927,-33.8287182071603,11.1231115442538,132.048514133361
2.928,-33.2492676884516,11.0534485370031,132.324101662725
2.929,-32.6885507283642,11.0323369643869,132.565161332765
2.93,-32.1452531994112,11.0543890676262,132.774599545106
2.931,-31.6199404911494,11.0899459403917,132.960117262193
2.932,-31.1113958068152,11.136853565014,133.134716979558
2.933,-30.6183371402143,11.1931387385868,133.299757489615
2.934,-30.1394858486718,11.2570930213495,133.456518284383
2.935,-29.673614977416,11.3272878308476,133.606152330117
2.936,-29.2195789338243,11.4025528640678,133.74967215546
2.937,-28.7763284107085,11.4819398866811,133.887954106612
2.938,-28.3429148716834,11.5646841761775,134.02175102163
2.939,-27.9184883352324,11.6501693204619,134.151707764196
2.94,-27.5022912901371,11.7378973626455,134.278376748175
2.941,-27.1030071674771,11.8256340192706,134.424769710497
2.942,-26.7202961370569,11.9127368012164,134.565617338883
2.943,-26.3536203188423,11.9986142817899,134.701321939714
2.944,-26.0022820859185,12.082747267118,134.832359044218
2.945,-25.6654692252196,12.1647015889281,134.959243751827
2.946,-25.342300287412,12.2441326325869,135.082500660012
2.947,-25.0318650791628,12.3207829618065,135.202639919721
2.948,-24.7332574624991,12.3944750211687,135.320140287977
2.949,-24.4455996333362,12.4651009509233,135.435438765895
2.95,-24.1680584489067,12.5326112363191,135.548925675163
2.951,-23.895868415539,12.6005893941179,135.662070747799
2.952,-23.6289576491933,12.6689737703509,135.773079165907
2.953,-23.3672505767691,12.7377047050463,135.881958058324
2.954,-23.1106683174387,12.8067246749267,135.988718219642
2.955,-22.8591290678379,12.8759784093264,136.093373803124
2.956,-22.6125484863645,12.9454129803076,136.195942014739
2.957,-22.3708400722458,13.0149778682911,136.296442811508
2.958,-22.1339155355223,13.0846250047838,136.394898606955
2.959,-21.901685154607,13.1543087939795,136.491333986081
2.96,-21.6740581186165,13.2239861151438,136.58577543186
2.961,-21.4387777930365,13.296931646632,136.686269142414
2.962,-21.1954788464934,13.3729996558607,136.790849631434
2.963,-20.9438137423692,13.4520107047581,136.90007174512
2.964,-20.6834617363192,13.5337523226625,137.01452555343
2.965,-20.4141383974051,13.6179809448326,137.134829886468
2.966,-20.1356051373823,13.704425164781,137.261624194452
2.967,-19.8476781146911,13.7927902450731,137.395559070462
2.968,-19.5502358224715,13.8827637176398,137.53728595187
2.969,-19.2432246997643,13.9740217968054,137.687446647704
2.97,-18.9266622337211,14.0662362436615,137.846663394785
2.971,-18.5850799212372,14.1491047719697,138.001972288984
2.972,-18.2183820952622,14.2196943265533,138.191921808497
2.973,-17.8275153804454,14.2752922110139,138.41962758742
2.974,-17.4142723409069,14.3138891611294,138.686937414815
2.975,-16.9809594293764,14.3345294709444,138.994253170187
2.976,-16.5300641940682,14.3373769199416,139.340644375637
2.977,-16.0640084986805,14.3235009258275,139.724198936661
2.978,-15.5850065768678,14.294523602208,140.142461374873
2.979,-15.0950064202967,14.2522832353207,140.592814262322
2.98,-14.5956833594732,14.1985964846915,141.07273457568
2.981,-14.0988622436692,14.1558251281038,141.599302225308
2.982,-13.6046575671682,14.1253710170853,142.121459470703
2.983,-13.1132096663498,14.10880320109,142.637521773645
2.984,-12.6246927275671,14.107828950923,143.145639153958
2.985,-12.1393261373699,14.1242265076825,143.643842551583
2.986,-11.657390989181,14.1597275434397,144.130128962177
2.987,-11.1792548137971,14.2158478782167,144.602582750131
2.988,-10.7054099425019,14.2936872513204,145.059507087369
2.989,-10.2365355202329,14.3937460741608,145.499508282956
2.99,-9.77360282964147,14.5158195055952,145.921451050616
2.991,-9.32293369071912,14.6701558615284,146.241435024445
2.992,-8.89991818147512,14.8591503907179,146.502729536146
2.993,-8.60029561884946,15.078254786158,146.591197686326
2.994,-8.58361169381682,15.2868364691389,146.346835292058
2.995,-8.62258957553934,15.4670220470493,146.06106713469
2.996,-8.67843502933517,15.6219539762047,145.778816704656
2.997,-8.74221321882939,15.7558778428551,145.507397458037
2.998,-8.81054865219245,15.8725691602247,145.247594222874
2.999,-8.88181277888671,15.9751161646475,144.998592709228
3,-8.95509704743117,16.065973521594,144.759232863019
3.001,-9.03750319217349,16.1500076454472,144.567931000791
3.002,-9.12941571723735,16.2261855746862,144.373826416813
3.003,-9.2311872135823,16.2933322260839,144.178067987674
3.004,-9.34312659912119,16.3501374375119,143.982039902347
3.005,-9.46548743435566,16.3951823012117,143.787340514758
3.006,-9.59845719427177,16.4269930822864,143.59572509299
3.007,-9.74214844010858,16.4441290427338,143.409004094543
3.008,-9.89659276074999,16.4453033557268,143.228897753992
3.009,-10.0617381315178,16.429523233408,143.05686412359
3.01,-10.2374499941839,16.3962202475514,142.8939363333
3.011,-10.4155487517962,16.3625113998187,142.726265554163
3.012,-10.5959275956922,16.3284094259471,142.557913405798
3.013,-10.7784839630244,16.2939269502824,142.389025801861
3.014,-10.9631194194505,16.2590764464741,142.219740500737
3.015,-11.1497395335521,16.2238702048828,142.050187402243
3.016,-11.3382537454658,16.1883203059178,141.880488849913
3.017,-11.5285752318213,16.1524385985823,141.710759935614
3.018,-11.7206207687388,16.1162366835701,141.541108803778
3.019,-11.9143105943338,16.0797259003168,141.371636953068
3.02,-12.1095682719174,16.0429173174708,141.202439533657
3.021,-12.2995535352992,15.9977703911701,141.052912643698
3.022,-12.4846130889383,15.9448684604473,140.918724353163
3.023,-12.6650643803469,15.8847798370838,140.79866859476
3.024,-12.841198103583,15.8180490078802,140.691611722776
3.025,-13.0132805778139,15.7451909923722,140.596496099656
3.026,-13.1815559703353,15.6666881977792,140.512340773027
3.027,-13.3462483498292,15.582989153897,140.438240015824
3.028,-13.5075635666379,15.4945085972435,140.373360391813
3.029,-13.6656909639201,15.4016284750516,140.316936880077
3.03,-13.8208049278952,15.3046995373863,140.268268467606
3.031,-13.9782797722347,15.2086918211189,140.227719609262
3.032,-14.1381755071087,15.1136308492167,140.184445410601
3.033,-14.3005530084065,15.0195431040971,140.138422399139
3.034,-14.4654739251134,14.9264560201163,140.089627180891
3.035,-14.6330005731623,14.8343979686777,140.038036612949
3.036,-14.8031958149603,14.7433982350119,139.983627992363
3.037,-14.9761229238525,14.6534869856491,139.926379261884
3.038,-15.1518454328835,14.5646952255849,139.866269233018
3.039,-15.3304269673349,14.477054744146,139.803277826594
3.04,-15.5119310606744,14.3905980485876,139.737386330845
3.041,-15.6909241045502,14.306924415232,139.694981083989
3.042,-15.867380445789,14.2260870379901,139.65261112412
3.043,-16.0412742566737,14.1481390254514,139.610236506521
3.044,-16.2125795638714,14.0731332116713,139.567818394907
3.045,-16.3812702797323,14.0011219506091,139.525319134814
3.046,-16.5473202360227,13.9321568944376,139.482702337612
3.047,-16.7107032201505,13.8662887562247,139.439932974629
3.048,-16.8713930139267,13.8035670578032,139.396977480693
3.049,-17.0293634348978,13.744039863991,139.353803866172
3.05,-17.1845883802666,13.6877535046936,139.310381836396
3.051,-17.3374116517545,13.6377478640656,139.213899108641
3.052,-17.487754734549,13.5942858791732,139.11408102822
3.053,-17.6355343175839,13.557628335431,139.0107531098
3.054,-17.7806619673573,13.5280300903928,138.903746156889
3.055,-17.9230437819756,13.5057357527339,138.792899666909
3.056,-18.0625800254529,13.4909748866716,138.678065650186
3.057,-18.1991647427264,13.4839568626104,138.559112777104
3.058,-18.3326853564156,13.4848655281874,138.435930724703
3.059,-18.4630222470895,13.4938539238378,138.308434552777
3.06,-18.5900483197649,13.5110393056867,138.176568906145
3.061,-18.7176409387383,13.5512515139277,138.08183942899
3.062,-18.8457924903373,13.6116302441754,137.968608152125
3.063,-18.9744953558781,13.6893614905989,137.839394935223
3.064,-19.1037419131357,13.7818801583971,137.696473153175
3.065,-19.2335245381498,13.8869510932657,137.541809122041
3.066,-19.3638356073135,14.0026756971067,137.377064046715
3.067,-19.4946674994204,14.1274622722637,137.203625291182
3.068,-19.6260125974741,14.2599834953248,137.022647035538
3.069,-19.7578632902047,14.3991330359592,136.83509035763
3.07,-19.8902119733204,14.5439864849692,136.641758660447
3.071,-20.0132044884526,14.68917363,136.409538209788
3.072,-20.1263241078245,14.8345224026783,136.183781721782
3.073,-20.2290646713868,14.9798297689633,135.964895884327
3.074,-20.3209451107432,15.1248597632518,135.753304446776
3.075,-20.401526053381,15.2693423055357,135.54944124541
3.076,-20.4704276259125,15.412973077562,135.353741851991
3.077,-20.5273471384985,15.5554147049452,135.166634350927
3.078,-20.5720750020713,15.696299418506,134.988529970451
3.079,-20.6045071285304,15.8352332517369,134.819814415637
3.08,-20.6246522822126,15.9718016866583,134.660840718588
3.081,-20.6259966823703,16.1015426326752,134.533013965123
3.082,-20.6089460210833,16.2227574795051,134.425425980107
3.083,-20.5742718281669,16.3336033419931,134.339553331589
3.084,-20.5230289899673,16.4321678424058,134.276831448781
3.085,-20.4564561341049,16.5165762125846,134.238602445077
3.086,-20.3758795255177,16.5851287674278,134.22602161348
3.087,-20.2826340741668,16.6364552048731,134.239928857549
3.088,-20.1780066671426,16.6696572097735,134.280713823381
3.089,-20.0632008054448,16.6844018719527,134.348218288341
3.09,-19.9393183786764,16.6809361370014,134.441713842696
3.091,-19.8086377232857,16.6705787200994,134.520714439828
3.092,-19.6712796425558,16.6532314097646,134.612524459291
3.093,-19.5273858230419,16.6288551390453,134.71724591654
3.094,-19.3771165536827,16.5974706699908,134.834903807763
3.095,-19.2206482417928,16.5591568680938,134.96544781551
3.096,-19.0581708215544,16.5140467641331,135.108756661954
3.097,-18.8898851444274,16.462321791815,135.264644680944
3.098,-18.7160004300621,16.4042047165124,135.43287002561
3.099,-18.5367318424761,16.3399518204693,135.613143860492
3.1,-18.3522982410672,16.2698448871937,135.805139903083
3.101,-18.1647469571331,16.2015972746085,136.036196447074
3.102,-17.9738030525029,16.1353138709977,136.269730215171
3.103,-17.779164629981,16.0711105711159,136.505961214808
3.104,-17.580500077452,16.0091152650829,136.745134854083
3.105,-17.3774451866412,15.9494687763418,136.987525424692
3.106,-17.1696002326036,15.8923256642684,137.233440098106
3.107,-16.9565271520331,15.8378547674632,137.483223492499
3.108,-16.7377470300071,15.7862393122223,137.737262858087
3.109,-16.5127381996094,15.7376763470701,137.995993904765
3.11,-16.280935378952,15.6923751917393,138.259907249667
3.111,-16.0357761877977,15.6454120816669,138.558095368282
3.112,-15.7763522766464,15.5966578027501,138.874245206972
3.113,-15.501886670164,15.546020015424,139.209728729613
3.114,-15.2117971985468,15.4934564889109,139.565762665514
3.115,-14.9057520846871,15.4389844389892,139.943338187955
3.116,-14.5837063266053,15.3826831497749,140.343168535342
3.117,-14.2459103518409,15.3246885629742,140.765665320663
3.118,-13.8928887005448,15.2651807833638,141.210947388987
3.119,-13.5253937585992,15.2043674109175,141.67887778769
3.12,-13.1443447104254,15.142466348623,142.169118375515
3.121,-12.7487215205762,15.0796278777017,142.716753351753
3.122,-12.339484327521,15.016067062665,143.287755746492
3.123,-11.9176903681488,14.9519844680991,143.881588399936
3.124,-11.4844340970962,14.8875583237096,144.497626135191
3.125,-11.0407998344182,14.8229410299134,145.135200043733
3.126,-10.5878282078967,14.7582589323638,145.793628970392
3.127,-10.126495076068,14.6936141612795,146.472239382585
3.128,-9.65770041715602,14.6290875226729,147.170375989164
3.129,-9.18226445873332,14.5647417282695,147.8874056686
3.13,-8.70092864864973,14.5006245308313,148.622716945082
3.131,-8.2170408092642,14.4309852680363,149.344286032341
3.132,-7.73067030989012,14.3560023568357,150.086271030644
3.133,-7.24188865699332,14.2758650920643,150.848246828708
3.134,-6.75076918399291,14.1907708940785,151.629720012758
3.135,-6.25738674941731,14.1009227115195,152.430131588807
3.136,-5.7618174457319,14.0065266328837,153.248859892125
3.137,-5.26413832076817,13.9077897426026,154.085223642906
3.138,-4.76442711330467,13.8049182410088,154.938485126055
3.139,-4.26276200398649,13.6981158336631,155.807853488681
3.14,-3.75922138242922,13.5875823844256,156.692488160559
3.141,-3.26342055021205,13.4708562539549,157.542442131352
3.142,-2.77536118873785,13.3482421690246,158.391078601078
3.143,-2.29503038275602,13.2200631836806,159.236857771583
3.144,-1.82240053394324,13.0866542485549,160.078303292673
3.145,-1.35742948473559,12.9483562579021,160.914018043007
3.146,-0.900060848564968,12.805510747104,161.742696891703
3.147,-0.450224535510917,12.6584553399996,162.563136350273
3.148,-0.00783745593494957,12.5075199818098,163.374241184199
3.149,0.427195620701749,12.3530239432557,164.175028177991
3.15,0.854981078645872,12.1952735455642,164.964627335854
3.151,1.29675069738512,12.0414449525909,165.743181610395
3.152,1.7525526427341,11.8922975529415,166.541421087065
3.153,2.22221953678287,11.7485696510753,167.359010656809
3.154,2.70537942028309,11.6109393476198,168.195345584625
3.155,3.20148244418955,11.4799883673406,169.049595428954
3.156,3.70983836258083,11.3561737189082,169.920758382561
3.157,4.22965868724201,11.2398106225968,170.80771645733
3.158,4.76009784200271,11.1310679580839,171.709283934959
3.159,5.30028925094642,11.0299752543253,172.624244898281
3.16,4.71063757820543,10.9354758660166,171.63873885621
3.161,4.12168050656684,10.849189945156,170.682438364078
3.162,3.53347012987031,10.7710236898042,169.738652644287
3.163,2.9460555548454,10.7008566943648,168.807186591821
3.164,3.49843912078391,10.6395392779886,169.72111900824
3.165,4.04819589851817,10.5854956712923,170.630498774638
3.166,4.59537694644683,10.5385400775872,171.535418774441
3.167,5.14003108178053,10.4984707640993,172.435967041324
3.168,5.68220500994132,10.4650731032797,173.332223106702
3.169,6.22194344503042,10.4381225561061,174.224254953936
3.17,6.75928922212852,10.4173875139528,175.112116584424
3.171,7.29684313535934,10.4029956006221,175.949846656488
3.172,7.83469363351474,10.3952690956096,176.788438965894
3.173,8.37293638575331,10.3945320903607,177.628099628962
3.174,7.77227273318906,10.4000400931103,176.56848008756
3.175,7.17576660649562,10.4135959389293,175.517939555148
3.176,6.58353146592739,10.4354896552909,174.47665646693
3.177,5.99569165143477,10.4659894844698,173.444763255756
3.178,5.41238364415756,10.5053343003629,172.422355319542
3.179,4.83375750266439,10.5537258667365,171.409501580108
3.18,4.25997850033705,10.6113213524966,170.406256427502
3.181,3.69883436104512,10.678313656084,169.444865605956
3.182,3.15008186720265,10.7536964843204,168.507422404956
3.183,2.61342050688628,10.8364902735046,167.593276734133
3.184,2.08850203244532,10.9257707668916,166.701768320132
3.185,1.57494073851025,11.0206862941985,165.832228426292
3.186,1.07232375923427,11.1204660171304,164.983983173384
3.187,0.580220810099364,11.2244216057118,164.15635809057
3.188,0.0981929611778024,11.3319445423664,163.34868329535
3.189,-0.374199805633039,11.4425007971228,162.560298705688
3.19,-0.837392356389223,11.5556241482981,161.790558815673
3.191,-1.29649954687882,11.6680098345967,161.024062586294
3.192,-1.75164751023094,11.7796547584158,160.269260848066
3.193,-2.20295383999943,11.890557212691,159.526179781517
3.194,-2.65052831366696,12.0007166627942,158.794836413173
3.195,-3.09447354758963,12.110133562464,158.075238334304
3.196,-3.53488559000439,12.2188091982361,157.367383540063
3.197,-3.97185445818285,12.3267455577818,156.67126037535
3.198,-4.40546462527903,12.4339452183356,155.986847574456
3.199,-4.83579546190183,12.5404112520321,155.314114382366
3.2,-5.26292163695601,12.6461471455006,154.653020746389
3.201,-5.68987275503289,12.7501699068686,153.923579247043
3.202,-6.11663585766511,12.852474802422,153.203539604372
3.203,-6.54319795775724,12.9530573639398,152.493223787179
3.204,-6.96954604972559,13.0519133965997,151.792928784315
3.205,-7.39566711940563,13.1490389867457,151.102926561251
3.206,-7.82154815371901,13.2444305095002,150.423464152663
3.207,-8.24717615009297,13.338084636208,149.754763882039
3.208,-8.67253812562579,13.4299983416951,149.097023698547
3.209,-9.09762112599251,13.5201689113279,148.450417620891
3.21,-9.52241223408618,13.6085939478572,147.815096277522
3.211,-9.94832315352915,13.6966985504216,147.176955136513
3.212,-10.3753805363813,13.7844668654568,146.545724874868
3.213,-10.8036101550025,13.871882425326,145.921592090374
3.214,-11.2330368282688,13.9589281604657,145.304735055601
3.215,-11.6636843476363,14.0455864143163,144.695323636991
3.216,-12.0955754034702,14.1318389611278,144.093519231751
3.217,-12.5287315120839,14.2176670267139,143.499474721428
3.218,-12.9631729439505,14.3030513122097,142.913334441045
3.219,-13.3989186535691,14.3879720208678,142.335234162751
3.22,-13.8359862114815,14.4724088879045,141.765301092974
3.221,-14.2697316243173,14.5638914006825,141.263464434605
3.222,-14.7001159299753,14.6620418498837,140.767657874843
3.223,-15.1270988863236,14.7664876078193,140.277980989864
3.224,-15.5506389300073,14.876864685831,139.794536102551
3.225,-15.9706931352022,14.9928204492169,139.317424590964
3.226,-16.3872171727785,15.1140155844658,138.846743962229
3.227,-16.8001652703407,15.2401254255738,138.382585600276
3.228,-17.2094901736334,15.3708407474693,137.925033091213
3.229,-17.6151431098253,15.5058681286593,137.474161032725
3.23,-18.0170737532277,15.6449299750999,137.030034240906
3.231,-18.4151859713508,15.7812987250586,136.571159230025
3.232,-18.8094683103773,15.9148526211335,136.126255786289
3.233,-19.199910053737,16.0454602970706,135.695201780466
3.234,-19.5865012737472,16.1729799970089,135.277879385401
3.235,-19.9692328843783,16.2972587422001,134.87417636281
3.236,-20.3480966950739,16.418131447837,134.48398730545
3.237,-20.7230854655348,16.535419995435,134.10721482812
3.238,-21.0941929613669,16.6489322700495,133.743770697246
3.239,-21.4614140104641,16.758461176751,133.393576883904
3.24,-21.8247445599734,16.8637836575407,133.056566518891
3.241,-22.185403550584,16.9665213657823,132.729103863967
3.242,-22.543343930488,17.0665056260374,132.412246130235
3.243,-22.8985158966686,17.1635488503058,132.105981314689
3.244,-23.250866709996,17.2574420052743,131.810313988297
3.245,-23.600340497606,17.3479517011574,131.525267617728
3.246,-23.9468780419115,17.4348168503997,131.250887154486
3.247,-24.2904165556274,17.5177448433953,130.987241919046
3.248,-24.6308894422249,17.5964071918232,130.73442880007
3.249,-24.968226041271,17.6704346016363,130.492575773606
3.25,-25.3023513581398,17.7394114625389,130.261845719643
3.251,-25.6375439575606,17.8112273032538,130.031542952011
